code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,9.7588,36.8898,0.0272,13235.2941,0.0249,14457.8313
000004,国农科技,7.2339,49.7657,0.9825,366.4122,0.0807,4460.9665
000005,世纪星源,0.4538,793.301,0.1097,3281.6773,0.0724,4972.3757
000006,深振业A,170.8215,2.1075,0.1217,2958.0937,0.1046,3441.6826
000007,全新好,6.4183,56.0896,20.1238,17.8893,0.0516,6976.7442
000008,神州高铁,0.1269,2836.8794,0.2017,1784.829,0.047,7659.5745
000009,中国宝安,0.889,404.9494,0.1076,3345.7249,0.088,4090.9091
000010,美丽生态,0.3157,1140.3231,0.047,7659.5745,0.0371,9703.504
000011,深物业A,30.9595,11.6281,0.1031,3491.7556,0.1903,1891.7499
000012,南玻A,3.0594,117.6701,3.2128,112.0518,0.8469,425.0797
000014,沙河股份,76.9728,4.677,0.0627,5741.6268,0.0598,6020.0669
000016,深康佳A,2.1565,166.9372,0.8226,437.6368,0.3334,1079.784
000017,深中华A,1.7476,205.9968,7.0097,51.3574,0.5089,707.4081
000018,神州长城,0.2704,1331.3609,2.8887,124.6235,0.1389,2591.7927
000019,深深宝A,0.938,383.7953,0.3278,1098.2306,0.0983,3662.2584
000020,深华发A,1.1584,310.7735,4.1299,87.1692,0.5361,671.5165
000021,深科技,1.6263,221.3614,2.9272,122.9844,0.4305,836.2369
000022,深赤湾A,2.4169,148.9511,16.6468,21.6258,0.5631,639.3181
000023,深天地A,0.3571,1008.121,0.5332,675.1688,0.1686,2135.2313
000025,特力A,116.1085,3.1005,6.5385,55.0585,0.2388,1507.5377
000026,飞亚达A,2.5335,142.0959,0.2494,1443.4643,0.2939,1224.9064
000027,深圳能源,0.6769,531.8363,1.2648,284.63,0.1723,2089.379
000028,国药一致,1.206,298.5075,2.3679,152.0334,0.5774,623.4846
000029,深深房A,2.3004,156.4945,0.114,3157.8947,0.0833,4321.7287
000030,富奥股份,1.2361,291.2386,2.2065,163.1543,0.3766,955.9214
000031,中粮地产,8.0459,44.7433,0.0267,13483.1461,0.0325,11076.9231
000032,深桑达A,1.3295,270.7785,0.8883,405.2685,0.2164,1663.586
000033,新都退,1.8009,199.9,2.1301,169.0061,0.0569,6326.8893
000033,*ST新都,1.8009,199.9,2.1301,169.0061,0.0569,6326.8893
000034,神州数码,1.9966,180.3065,2.5315,142.2082,0.8035,448.0398
000035,中国天楹,1.2313,292.3739,1.3327,270.1283,0.2999,1200.4001
000036,华联控股,683.4892,0.5267,0.1207,2982.6015,0.2481,1451.0278
000037,深南电A,1.7288,208.2369,3.8246,94.1275,0.1464,2459.0164
000038,深大通,0.9886,364.1513,0.6074,592.6902,0.1318,2731.4112
000039,中集集团,1.143,314.9606,0.6831,527.0092,0.2649,1359.0034
000040,东旭蓝天,0.7238,497.375,0.2545,1414.5383,0.0637,5651.4914
000042,中洲控股,12.8367,28.0446,0.0449,8017.8174,0.0411,8759.1241
000043,中航地产,1.7636,204.1279,0.1229,2929.2107,0.0879,4095.5631
000045,深纺织A,1.3546,265.7611,0.8477,424.6785,0.0989,3640.0404
000046,泛海控股,2.5436,141.5317,0.0167,21556.8862,0.0149,24161.0738
000048,康达尔,6.3104,57.0487,0.3427,1050.4815,0.2542,1416.2077
000049,德赛电池,1.0194,353.1489,2.2717,158.4716,0.5538,650.0542
000050,深天马A,1.3018,276.5402,1.9074,188.7386,0.3475,1035.9712
000055,方大集团,0.2622,1372.9977,0.1982,1816.3471,0.1046,3441.6826
000056,皇庭国际,2.2274,161.6234,0.747,481.9277,0.0662,5438.0665
000058,深赛格,5.0586,71.1659,0.1082,3327.1719,0.091,3956.044
000059,华锦股份,19.6525,18.3183,1.4875,242.0168,0.5981,601.906
000060,中金岭南,9.5423,37.7268,2.0741,173.5693,0.8232,437.3178
000061,农产品,8.0801,44.5539,0.9708,370.8282,0.1993,1806.3221
000062,深圳华强,1.2622,285.2163,0.7877,457.0268,0.3444,1045.2962
000063,中兴通讯,0.9144,393.7008,0.6539,550.5429,0.229,1572.0524
000065,北方国际,0.8561,420.5116,2.4403,147.5228,0.2209,1629.6967
000066,中国长城,1.8189,197.9218,1.6473,218.5394,0.1054,3415.5598
